"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country/Region,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",sales_num,profit_num,quantity_num,discount_num
104,US-2019-156867,11/13/2019,11/17/2019,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",238.9,-26.88,6.0,0.2
105,US-2019-156867,11/13/2019,11/17/2019,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,-3.84,3.0,0.2
106,US-2019-156867,11/13/2019,11/17/2019,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Aurora,Colorado,80013,West,OFF-BI-10002794,"Office Supplies",Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88,-25.82,3.0,0.7
107,CA-2021-119004,11/23/2021,11/28/2021,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-AC-10003499,Technology,Accessories,"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",74.11,17.6,8.0,0.2
108,CA-2021-119004,11/23/2021,11/28/2021,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-PH-10002844,Technology,Phones,"Speck Products Candyshell Flip Case",27.99,2.1,1.0,0.2
109,CA-2021-119004,11/23/2021,11/28/2021,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States",Charlotte,"North Carolina",28205,South,OFF-AR-10000390,"Office Supplies",Art,"Newell Chalk Holder",3.3,1.07,1.0,0.2
110,CA-2019-129476,10/15/2019,10/20/2019,"Standard Class",PA-19060,"Pete Armstrong","Home Office","United States","Orland Park",Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",339.96,67.99,5.0,0.2
111,CA-2021-146780,12/25/2021,12/30/2021,"Standard Class",CV-12805,"Cynthia Voltz",Corporate,"United States","New York City","New York",10035,East,FUR-FU-10001934,Furniture,Furnishings,"Magnifier Swing Arm Lamp",41.96,10.91,2.0,0.0
112,CA-2020-128867,11/3/2020,11/10/2020,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States",Urbandale,Iowa,50322,Central,OFF-AR-10000380,"Office Supplies",Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,22.79,2.0,0.0
113,CA-2020-128867,11/3/2020,11/10/2020,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States",Urbandale,Iowa,50322,Central,OFF-BI-10003981,"Office Supplies",Binders,"Avery Durable Plastic 1"" Binders",27.24,13.35,6.0,0.0
114,CA-2018-115259,8/25/2018,8/27/2018,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-FA-10000621,"Office Supplies",Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.1,14.53,14.0,0.2
115,CA-2018-115259,8/25/2018,8/27/2018,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,1.65,2.0,0.2
116,CA-2018-115259,8/25/2018,8/27/2018,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-PA-10004965,"Office Supplies",Paper,"Xerox 1921",23.98,7.49,3.0,0.2
117,CA-2018-115259,8/25/2018,8/27/2018,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002504,"Office Supplies",Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,44.03,6.0,0.2
118,CA-2019-110457,3/2/2019,3/6/2019,"Standard Class",DK-13090,"Dave Kipp",Consumer,"United States",Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,"Hon Racetrack Conference Tables",787.53,165.38,3.0,0.0
119,US-2019-136476,4/5/2019,4/10/2019,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States",Bristol,Tennessee,37620,South,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",157.79,-115.72,1.0,0.7
120,CA-2020-103730,6/12/2020,6/15/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,"Artistic Insta-Plaque",47.04,18.35,3.0,0.0
121,CA-2020-103730,6/12/2020,6/15/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-BI-10003910,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Samsill",30.84,13.88,4.0,0.0
122,CA-2020-103730,6/12/2020,6/15/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-ST-10000777,"Office Supplies",Storage,"Companion Letter/Legal File, Black",226.56,63.44,6.0,0.0
123,CA-2020-103730,6/12/2020,6/15/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-EN-10002500,"Office Supplies",Envelopes,"Globe Weis Peel & Seel First Class Envelopes",115.02,51.76,9.0,0.0
124,CA-2020-103730,6/12/2020,6/15/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,19.73,7.0,0.0
125,US-2018-152030,12/26/2018,12/28/2018,"Second Class",AD-10180,"Alan Dominguez","Home Office","United States",Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",600.56,-8.58,3.0,0.3
126,US-2018-134614,9/20/2018,9/25/2018,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States",Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",617.7,-407.68,6.0,0.5
127,US-2021-107272,11/5/2021,11/12/2021,"Standard Class",TS-21610,"Troy Staebel",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-BI-10003274,"Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,-1.83,2.0,0.7
128,US-2021-107272,11/5/2021,11/12/2021,"Standard Class",TS-21610,"Troy Staebel",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-ST-10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,30.5,7.0,0.2
129,US-2020-125969,11/6/2020,11/10/2020,"Second Class",LS-16975,"Lindsay Shagiari","Home Office","United States","Los Angeles",California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,-9.16,2.0,0.2
130,US-2020-125969,11/6/2020,11/10/2020,"Second Class",LS-16975,"Lindsay Shagiari","Home Office","United States","Los Angeles",California,90004,West,FUR-FU-10003773,Furniture,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56,26.24,3.0,0.0
131,US-2021-164147,2/2/2021,2/5/2021,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,-11.99,5.0,0.4
132,US-2021-164147,2/2/2021,2/5/2021,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,OFF-PA-10002377,"Office Supplies",Paper,"Xerox 1916",78.3,29.36,2.0,0.2
133,US-2021-164147,2/2/2021,2/5/2021,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,OFF-FA-10002780,"Office Supplies",Fasteners,Staples,21.46,6.97,9.0,0.2
134,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-PA-10001804,"Office Supplies",Paper,"Xerox 195",20.04,9.62,3.0,0.0
135,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-PA-10001736,"Office Supplies",Paper,"Xerox 1880",35.44,16.66,1.0,0.0
136,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-AR-10001149,"Office Supplies",Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,3.46,4.0,0.0
137,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-FA-10002988,"Office Supplies",Fasteners,"Ideal Clamps",4.02,1.97,2.0,0.0
138,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-BI-10004781,"Office Supplies",Binders,"GBC Wire Binding Strips",76.18,26.66,3.0,0.2
139,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-SU-10001218,"Office Supplies",Supplies,"Fiskars Softgrip Scissors",65.88,18.45,6.0,0.0
140,CA-2020-145583,10/13/2020,10/19/2020,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",43.12,20.7,14.0,0.0
141,CA-2020-110366,9/5/2020,9/7/2020,"Second Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,10.35,2.0,0.2
142,CA-2021-106180,9/18/2021,9/23/2021,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",8.82,2.38,3.0,0.0
143,CA-2021-106180,9/18/2021,9/23/2021,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-EN-10004030,"Office Supplies",Envelopes,"Convenience Packs of Business Envelopes",10.86,5.1,3.0,0.0
144,CA-2021-106180,9/18/2021,9/23/2021,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",143.7,68.98,3.0,0.0
145,CA-2021-155376,12/22/2021,12/27/2021,"Standard Class",SG-20080,"Sandra Glassco",Consumer,"United States",Independence,Missouri,64055,Central,OFF-AP-10001058,"Office Supplies",Appliances,"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43,218.25,3.0,0.0
146,CA-2019-110744,9/7/2019,9/12/2019,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Pasadena,California,91104,West,OFF-ST-10003656,"Office Supplies",Storage,"Safco Industrial Wire Shelving",671.93,20.16,7.0,0.0
147,CA-2018-110072,10/22/2018,10/28/2018,"Standard Class",MG-17680,"Maureen Gastineau","Home Office","United States",Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,12.91,4.0,0.2
148,CA-2020-114489,12/5/2020,12/9/2020,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,103.8,11.0,0.0
149,CA-2020-114489,12/5/2020,12/9/2020,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,"Anker Astro 15000mAh USB Portable Charger",149.97,6.0,3.0,0.0
150,CA-2020-114489,12/5/2020,12/9/2020,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,585.55,8.0,0.0
151,CA-2020-114489,12/5/2020,12/9/2020,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",171.55,80.63,5.0,0.0
152,CA-2020-158834,3/13/2020,3/16/2020,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,OFF-AP-10000326,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,17.77,5.0,0.2
153,CA-2020-158834,3/13/2020,3/16/2020,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",203.18,15.24,2.0,0.2
154,CA-2019-124919,5/31/2019,6/2/2019,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38,26.27,7.0,0.0
155,CA-2019-124919,5/31/2019,6/2/2019,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",105.52,48.54,4.0,0.0
156,CA-2019-124919,5/31/2019,6/2/2019,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,21.03,6.0,0.0
157,CA-2019-118948,5/28/2019,6/3/2019,"Standard Class",NK-18490,"Neil Knudson","Home Office","United States",Seattle,Washington,98105,West,OFF-AR-10001547,"Office Supplies",Art,"Newell 311",6.63,1.79,3.0,0.0
158,CA-2018-104269,3/1/2018,3/6/2018,"Second Class",DB-13060,"Dave Brooks",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",457.57,51.48,2.0,0.2
159,CA-2020-114104,11/20/2020,11/24/2020,"Standard Class",NP-18670,"Nora Paige",Consumer,"United States",Edmond,Oklahoma,73034,Central,OFF-LA-10002475,"Office Supplies",Labels,"Avery 519",14.62,6.87,2.0,0.0
160,CA-2020-114104,11/20/2020,11/24/2020,"Standard Class",NP-18670,"Nora Paige",Consumer,"United States",Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",944.93,236.23,7.0,0.0
161,CA-2020-162733,5/11/2020,5/12/2020,"First Class",TT-21070,"Ted Trevino",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002751,"Office Supplies",Paper,"Xerox 1920",5.98,2.69,1.0,0.0
162,CA-2019-119697,12/28/2019,12/31/2019,"Second Class",EM-13960,"Eric Murdock",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,"Lenovo 17-Key USB Numeric Keypad",54.38,1.36,2.0,0.2
163,CA-2020-154508,11/16/2020,11/20/2020,"Standard Class",RD-19900,"Ruben Dartt",Consumer,"United States",Carlsbad,"New Mexico",88220,West,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",28.4,13.35,5.0,0.0
164,CA-2020-113817,11/7/2020,11/11/2020,"Standard Class",MJ-17740,"Max Jones",Consumer,"United States",Seattle,Washington,98115,West,OFF-BI-10004002,"Office Supplies",Binders,"Wilson Jones International Size A4 Ring Binders",27.68,9.69,2.0,0.2
165,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AR-10004441,"Office Supplies",Art,"BIC Brite Liner Highlighters",9.94,2.73,3.0,0.2
166,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",8159.95,-1359.99,8.0,0.4
167,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-ST-10000991,"Office Supplies",Storage,"Space Solutions HD Industrial Steel Shelving.",275.93,-58.63,3.0,0.2
168,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,"SAFCO Arco Folding Chair",1740.06,-24.86,9.0,0.3
169,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AR-10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",32.06,6.81,6.0,0.2
170,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AP-10002518,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center",177.98,-453.85,5.0,0.8
171,CA-2018-139892,9/8/2018,9/12/2018,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",143.98,9.0,3.0,0.2
172,CA-2018-118962,8/5/2018,8/9/2018,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10000659,"Office Supplies",Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,9.84,3.0,0.0
173,CA-2018-118962,8/5/2018,8/9/2018,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10001144,"Office Supplies",Paper,"Xerox 1913",110.96,53.26,2.0,0.0
174,CA-2018-118962,8/5/2018,8/9/2018,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,21.26,7.0,0.2
175,US-2018-100853,9/14/2018,9/19/2018,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-AP-10000891,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.45,-131.12,2.0,0.8
176,US-2018-100853,9/14/2018,9/19/2018,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-LA-10003148,"Office Supplies",Labels,"Avery 51",20.16,6.55,4.0,0.2
177,US-2021-152366,4/21/2021,4/25/2021,"Second Class",SJ-20500,"Shirley Jackson",Consumer,"United States",Houston,Texas,77036,Central,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,-243.16,4.0,0.8
178,US-2019-101511,11/21/2019,11/23/2019,"Second Class",JE-15745,"Joel Eaton",Consumer,"United States",Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.8,-11.34,7.0,0.3
179,US-2019-101511,11/21/2019,11/23/2019,"Second Class",JE-15745,"Joel Eaton",Consumer,"United States",Newark,Ohio,43055,East,OFF-SU-10002189,"Office Supplies",Supplies,"Acme Rosewood Handle Letter Opener",15.88,-3.77,5.0,0.2
180,CA-2019-137225,12/15/2019,12/19/2019,"Standard Class",JK-15640,"Jim Kriz","Home Office","United States","New York City","New York",10009,East,OFF-AR-10001940,"Office Supplies",Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.41,1.0,0.0
181,CA-2018-166191,12/5/2018,12/9/2018,"Second Class",DK-13150,"David Kendrick",Corporate,"United States",Decatur,Illinois,62521,Central,OFF-ST-10003455,"Office Supplies",Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,1.86,2.0,0.2
182,CA-2018-166191,12/5/2018,12/9/2018,"Second Class",DK-13150,"David Kendrick",Corporate,"United States",Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.74,76.64,7.0,0.2
183,CA-2018-158274,11/19/2018,11/24/2018,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",503.96,131.03,4.0,0.0
184,CA-2018-158274,11/19/2018,11/24/2018,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",149.95,41.99,5.0,0.0
185,CA-2018-158274,11/19/2018,11/24/2018,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29.0,7.25,2.0,0.0
186,CA-2020-105018,11/28/2020,12/2/2020,"Standard Class",SK-19990,"Sally Knutson",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-BI-10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",7.16,3.44,2.0,0.0
187,CA-2018-123260,8/26/2018,8/30/2018,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States","Los Angeles",California,90032,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,22.98,8.0,0.0
